"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"HOPX",5.02103444731861e-18,-1.0262700669972,0.072,0.142,7.64603125637678e-14,13.1165639309515,"Down"
"XCL1",2.57950170734611e-13,-1.68046548110574,0.038,0.09,3.92806519994666e-09,8.40582131219312,"Down"
"TMIGD2",4.13373263236796e-13,-1.18544510569738,0.038,0.088,6.29484805256993e-09,8.20101474859454,"Down"
"CCL4",1.64093254872338e-11,-1.01567082534098,0.302,0.382,2.49881208519597e-07,6.60226640230932,"Down"
"XCL2",2.48365120996232e-08,-1.39427516745481,0.057,0.105,0.000378210406253061,3.42226652595077,"Down"
