"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GJA4",6.38421606370034e-05,1.48330052606185,0.329,0.117,0.959419990052887
"TRIP10",6.41962990592427e-05,2.55965141219197,0.171,0.031,0.9647419822623
"LRRC32",6.92498383545799e-05,1.81019487384257,0.271,0.081,1
"CST3",7.1576806923991e-05,-0.642870817452542,0.814,0.822,1
"NR1H2",7.42559464415185e-05,2.06435434099767,0.229,0.06,1
"APBB2",7.5546766631203e-05,2.73529006482867,0.143,0.021,1
"ZNF331",7.99406442584515e-05,2.69089594547022,0.186,0.04,1
"PTGIR",8.34131470192282e-05,1.7810937544418,0.271,0.084,1
"TMEM38B",8.4980986506703e-05,2.37539411974229,0.186,0.037,1
"FLNA",9.40068114643008e-05,1.02512139916097,0.557,0.294,1
"AXL",9.43604678691393e-05,1.00455642437398,0.371,0.161,1
"EMILIN1",0.000102298668042146,-2.06754937610644,0.057,0.254,1
"FILIP1",0.000103430555200057,1.82334624149387,0.243,0.071,1
"HIGD1B",0.000109882110534247,0.931029949193936,0.271,0.102,1
"CD59",0.000119497116768348,0.370598936161787,0.657,0.428,1
"SOD1",0.000125804564175433,0.338685283646816,0.614,0.414,1
"SELENBP1",0.000129261725385243,1.63842852557609,0.243,0.075,1
"IGFBP7",0.000131543860584154,0.401857811812683,0.943,0.735,1
"ADAP2",0.000134787034222605,1.74861144332651,0.229,0.066,1
"LINC00998",0.000143124572812736,1.55339242172029,0.271,0.091,1
"ANO1",0.000144803498455243,1.93705653273962,0.214,0.055,1
"TRPA1",0.000156960082126206,-3.09918098515555,0,0.106,1
"BCL7B",0.000169501265544641,2.40138932827524,0.157,0.029,1
"ALDOA",0.000169847053610319,0.459304587287309,0.786,0.541,1
"LRRC4B",0.000173798258153269,4.27585844619138,0.071,0.003,1
"ARPC1A",0.000174233172500154,1.57131432971755,0.286,0.117,1
"LHFPL6",0.000175528779609786,1.53263386155349,0.257,0.108,1
"IRAK4",0.000200463283663262,3.27585844619138,0.1,0.01,1
"PPP1R12A",0.000215718969562485,1.25416337509206,0.4,0.176,1
"MAP3K7CL",0.000217218977893575,1.53889285202517,0.314,0.131,1
"COQ10B",0.000234190571208099,1.8397593313847,0.229,0.065,1
"RPS29",0.000234592712780928,-0.540929313951465,0.557,0.789,1
"GUCY1A3",0.00023731260182595,1.54650603613505,0.243,0.084,1
"PDGFRB",0.000243479112854125,1.12699506027689,0.457,0.233,1
"KRT8",0.000254896014295874,-2.4153034583617,0.071,0.257,1
"METTL25",0.00026663337959556,5.27585844619138,0.043,0,1
"PDLIM5",0.000279185489477119,1.12699506027689,0.314,0.133,1
"RGS16",0.000279225812531676,0.923069387599255,0.386,0.174,1
"CNN1",0.000286767470759571,1.71643103757736,0.229,0.066,1
"LUM",0.000295942316423299,-1.67027165685221,0.186,0.406,1
"DDX21",0.000301343182274887,1.32832586608551,0.286,0.106,1
"TMED5",0.000303372548949012,2.08321336824898,0.186,0.046,1
"MYLK",0.000304554213376262,0.484445068002795,0.529,0.305,1
"SLC38A11",0.00030891734385298,2.17632277264046,0.171,0.04,1
"HSPB7",0.000311592893636272,3.27585844619138,0.1,0.012,1
"ANAPC16",0.000312455517941086,1.03881924889053,0.357,0.226,1
"TSPAN11",0.000331699105109859,1.69089594547022,0.014,0.012,1
"RP11-410L14.2",0.000334849730284928,5.27585844619138,0.043,0,1
"SPARCL1",0.000337966763205052,0.977458886800256,0.671,0.451,1
"ESAM",0.000339911954303811,1.25878493283244,0.286,0.112,1
"SOD3",0.000344515456971338,0.686570020067431,0.686,0.429,1
"RPL12",0.000348898588026513,-0.568555903169008,0.9,0.96,1
"C1QTNF1",0.000357108470023092,1.64114291027312,0.257,0.084,1
"LGALS4",0.000358924220822698,-3.8738886733133,0,0.1,1
"OLFML2A",0.000361293637196553,1.53169735062097,0.243,0.083,1
"F3",0.000365240902751752,-2.88064603948861,0.029,0.186,1
"COX14",0.000365516148538925,1.02287770502151,0.4,0.193,1
"POSTN",0.000370893071567716,-2.44387261055848,0.086,0.267,1
"CAV1",0.000405054761966208,0.66405433325158,0.629,0.379,1
"BAG1",0.000415994610243085,1.39002946611069,0.3,0.115,1
"MICAL1",0.000419878518611362,2.41336196994131,0.143,0.028,1
"ZNF655",0.000420228583253101,2.16038122877144,0.157,0.035,1
"EIF4B",0.000422701447012672,1.02793093274779,0.429,0.208,1
"CALM2",0.00042822471198764,0.562044291973195,0.943,0.833,1
"TPM1",0.000432098168975379,0.655562872357941,0.786,0.549,1
"SNCG",0.000438785313244866,2.03300192229521,0.214,0.074,1
"MIR4435-2HG",0.000458291039233211,1.83107360351848,0.186,0.068,1
"ISCU",0.000473007572050874,0.983831837017877,0.486,0.255,1
"TUG1",0.000476725784626518,0.468503524133774,0.029,0.04,1
"CWC15",0.000493958868475146,0.88883532308213,0.143,0.099,1
"ID4",0.000495442949745107,1.45957039936377,0.271,0.094,1
"HOTAIRM1",0.000496388386919324,1.87376000262003,0.186,0.049,1
"BBX",0.000501662494588983,0.674954401601199,0.171,0.133,1
"RAD23A",0.000523932517609932,1.01712417779121,0.386,0.183,1
"SSR4",0.000528781446550392,-1.27873040548626,0.314,0.529,1
"APOD",0.000539700375109017,-3.41297465230173,0.029,0.18,1
"SEPT4",0.000572652436314897,1.19406435502773,0.343,0.146,1
"CCDC85B",0.000578990185158597,1.13630709379258,0.4,0.193,1
"SBDS",0.000635488491686478,1.02210185394559,0.471,0.246,1
"OLFML2B",0.000640392874188143,1.60343310421988,0.214,0.068,1
"SLC7A5",0.000655406080665977,2.27585844619138,0.129,0.027,1
"TINF2",0.000676300948654163,2.42786153963643,0.129,0.024,1
"GUCY1B1",0.000713530505907164,2.16894324227487,0.157,0.04,1
"ARF1",0.000722745997707285,0.916455645885352,0.5,0.268,1
"LSP1",0.000726915933370614,-2.37758379241255,0.029,0.174,1
"DCTN6",0.000732417119582071,1.42341563460523,0.243,0.09,1
"QSOX1",0.0007552146325492,-2.77942398930981,0.014,0.149,1
"SLMAP",0.00079040968138348,2.21696475713781,0.157,0.035,1
"RAP1A",0.000793640986939733,1.18070121315104,0.3,0.128,1
"PPP1R12B",0.000799534071554983,1.81642682755408,0.2,0.062,1
"ABI3BP",0.000804065066858167,-2.76853567316708,0,0.087,1
"SH3BGRL",0.000818305807729955,0.65948299283876,0.6,0.37,1
"IFITM2",0.000822360050270062,0.568640195419223,0.786,0.563,1
"ARHGAP17",0.000843657921205737,2.21696475713781,0.157,0.035,1
"TRRAP",0.000868829692509902,3.86082094691253,0.071,0.004,1
"PDPN",0.000932690295851753,-1.78591775139531,0.043,0.201,1
"RHOB",0.000958974910722001,0.733964667362107,0.586,0.355,1
"ZHX2",0.000960186059260929,4.59778654107874,0.057,0.001,1
"ARHGEF17",0.000966616965168319,1.59778654107874,0.2,0.062,1
"HEPACAM2",0.000983037364322547,-3.68992583847071,0,0.091,1
"BAG3",0.000994594283769475,1.87376000262003,0.171,0.053,1
"CYTH2",0.00104287778657037,1.79043161902114,0.186,0.06,1
"S100A10",0.00106750588315983,-1.541125177064,0.2,0.363,1
"EHD2",0.00107310820447385,0.756484287097798,0.4,0.214,1
"LPP",0.00108701635692411,0.791824854321002,0.457,0.249,1
"CLIC4",0.00110881313223539,1.01951869293159,0.371,0.178,1
"TP53I3",0.00111544351730043,-2.60678460317046,0,0.084,1
"DCTPP1",0.00114971068148294,2.53889285202517,0.114,0.019,1
"SKIL",0.00115526173444412,1.69089594547022,0.2,0.062,1
"SYNM",0.00115852903463808,1.90662463652566,0.157,0.04,1
"CCDC51",0.00116347924426229,4.27585844619138,0.043,0.001,1
"AP006222.2",0.00119516901687844,2.42786153963643,0.129,0.025,1
"FOXS1",0.00119971444989442,1.1135870172925,0.257,0.105,1
"EOGT",0.00121492822194652,2.79043161902114,0.114,0.019,1
"PKNOX1",0.00124923614202079,3.27585844619138,0.086,0.009,1
"ADM",0.00127014015297612,-3.02792230198573,0,0.083,1
"RAB5A",0.00127268018537365,1.79043161902114,0.2,0.06,1
"PHLDA2",0.00127287501986521,1.17242885653597,0.371,0.176,1
"VCAN",0.00129417125754166,-1.79942968111286,0.071,0.24,1
"NREP",0.0013070257594108,1.47939184027651,0.243,0.087,1
"S100A6",0.00132193090704647,-0.671463198167216,0.829,0.903,1
"MAP3K20",0.00137158736772663,1.62816019012226,0.2,0.063,1
"CASQ2",0.00143265297538074,3.27585844619138,0.086,0.009,1
"MS4A8",0.00143606618853757,-3.16708504965735,0,0.086,1
"TPM2",0.00147555008773466,0.673728662325352,0.8,0.617,1
"MSRB3",0.00151804748305819,1.50141814660651,0.243,0.087,1
"DBNDD2",0.00153063286525933,1.80873243576408,0.186,0.063,1
"TM4SF4",0.00153676496343834,-3.80095715085945,0,0.088,1
"NUDT4",0.00154507509459071,1.08682462180136,0.329,0.15,1
"LIF",0.00157972221121275,3.10593344474907,0.086,0.012,1
"SYNJ1",0.00160533157127142,4.27585844619138,0.043,0.001,1
"CDC40",0.00161533027792376,2.15032756410752,0.143,0.032,1
"COL18A1",0.00161639416380213,0.697985370256541,0.6,0.375,1
"MLXIP",0.00162772635914623,-2.58212254893619,0,0.081,1
"PGF",0.00169371713156616,1.24728929399461,0.286,0.121,1
"GFPT1",0.00169512175638332,1.61874615971439,0.171,0.055,1
"ARHGDIB",0.00174077367708202,0.975198968057667,0.4,0.209,1
"IL6",0.00174489382666951,2.65437006944511,0.114,0.024,1
"SORBS3",0.00175092656972918,1.4564306918332,0.229,0.081,1
"MTHFD2",0.00177511384905269,1.32368697128199,0.286,0.118,1
"THEMIS2",0.00178387197038791,4.01282404035758,0.057,0.003,1
"COL3A1",0.00178664625559407,-1.16970099786436,0.414,0.59,1
"STX11",0.00180306887987958,4.27585844619138,0.043,0.001,1
"CTU2",0.00180745007420616,4.27585844619138,0.043,0.001,1
"GSN",0.00183079296217901,0.294635653222006,0.643,0.429,1
"SERPINA1",0.00183598306640607,-4.22398744089183,0,0.086,1
"ARHGAP29",0.0018437148356962,1.40138932827524,0.257,0.105,1
"AKR1B1",0.00184941230307802,-2.50550126733328,0.014,0.137,1
"HRH2",0.00185823346379868,2.86082094691253,0.1,0.015,1
"ZBTB38",0.00185856814452563,1.54793799162818,0.214,0.074,1
"RINT1",0.00186645336636607,4.27585844619138,0.043,0.001,1
"MYL6",0.00193142438502197,0.499597293235342,0.957,0.897,1
"ZFP36",0.00195891614543438,0.818200269745299,0.714,0.515,1
"SMOC2",0.00198217619139568,1.21927491782501,0.314,0.14,1
"ASAH1",0.00202112235101998,0.987288948250446,0.414,0.221,1
"EGFLAM",0.00202312385849195,2.05346602485493,0.114,0.027,1
"MAP3K8",0.00203632641703957,1.69089594547022,0.2,0.063,1
"NTRK2",0.00207263636567675,2.34985902763515,0.129,0.027,1
"BIRC3",0.00208105845013869,0.81642682755408,0.014,0.027,1
"LGI4",0.00208878390783591,1.53889285202517,0.186,0.058,1
"PITPNC1",0.00213101932017205,3.53889285202517,0.071,0.006,1
"LRIF1",0.00214018415518066,3.53889285202517,0.071,0.006,1
"SUGT1",0.00216476600613797,1.37969425717592,0.243,0.094,1
"PTGDS",0.00222455150435674,-2.42895528755153,0.071,0.232,1
"HSD17B2",0.00223931463265719,-2.65487889137151,0,0.075,1
"NDUFB10",0.00224472131513591,0.710524752219154,0.486,0.286,1
"FAM210B",0.00225965322910422,-2.55703156797336,0,0.078,1
"COX6A1",0.0022836393330519,0.667049203515853,0.7,0.506,1
"NPY1R",0.00231026695716687,2.36896785058286,0.1,0.018,1
"DIO2",0.00231546216860083,-3.06399155669325,0,0.075,1
"CDKN2D",0.00233952410535177,2.76128527336162,0.086,0.013,1
"RSU1",0.00235504478272243,1.18070121315104,0.286,0.127,1
"ARID5B",0.00241585858503332,0.973738832384195,0.471,0.279,1
"CHI3L1",0.00243264419018982,-3.41064208099184,0,0.071,1
"SOCS2",0.00247703939634997,1.95393035130401,0.157,0.043,1
"C5orf51",0.00249593223483693,2.69089594547022,0.1,0.016,1
"KLHDC8B",0.00251961500856107,1.86082094691253,0.157,0.044,1
"CCDC3",0.0025221985872426,1.32476804667232,0.2,0.077,1
"DCN",0.00252750530270585,-1.17225785921809,0.414,0.513,1
"YWHAQ",0.00254301933153711,0.695811435884338,0.5,0.378,1
"EGR1",0.00256051216541058,0.649359095589719,0.657,0.44,1
"VAMP3",0.00263343761640929,1.69089594547022,0.186,0.059,1
"CYTOR",0.00267698829909508,1.61289343346895,0.2,0.065,1
"AGT",0.00275748804460447,-3.24770350986564,0.014,0.124,1
"LTBP4",0.0027602325053893,-1.4856927862531,0.1,0.249,1
"NEK7",0.00276109116312229,2.57541872805028,0.1,0.016,1
"DUSP14",0.0028433530190522,1.58196157391706,0.214,0.074,1
"HEY2",0.00286915024003692,1.80637316289016,0.171,0.05,1
"MAPKAPK3",0.00287889441132262,4.01282404035758,0.057,0.003,1
"GPRC5C",0.00290421642980679,1.46850352413377,0.214,0.088,1
"YBX1",0.00291103314567148,0.603433104219882,0.729,0.527,1
"RFK",0.00291210384927233,-2.36799774358335,0,0.071,1
"SLC25A4",0.00291770743718851,1.41787745106381,0.2,0.072,1
"SBNO2",0.00294879022779347,4.01282404035758,0.057,0.003,1
"ISYNA1",0.00295746551255673,1.1123597139085,0.314,0.146,1
"PPP1CB",0.00301438105535171,0.592593871858417,0.214,0.212,1
"YWHAB",0.0030532050863738,0.449457768443227,0.586,0.406,1
"ACTN4",0.00306081040081034,0.872502751960169,0.386,0.202,1
"BMP1",0.00312777198210578,1.62378174961168,0.186,0.062,1
"KLF9",0.00320439269023627,1.21172810877166,0.286,0.124,1
"KIAA0040",0.00331253635713505,1.55596636538411,0.2,0.078,1
"HRC",0.00333234233999164,2.27585844619138,0.114,0.024,1
"GBP2",0.00337266256471793,1.34174638184783,0.286,0.136,1
"ADAMTS9",0.00338668100329884,1.80637316289016,0.157,0.05,1
"TBX2",0.00341874016345508,1.50326894229445,0.243,0.109,1
"RPL13",0.00352651861342676,-0.421769000024328,1,0.993,1
"MAP1B",0.00354215250019843,0.872734268456034,0.414,0.227,1
"SEPHS2",0.00357912213679892,1.59136027191931,0.186,0.063,1
"FBLN1",0.00359107945608131,-1.80451497027264,0.071,0.221,1
"ISG20L2",0.00359640906336325,2.35832060638335,0.114,0.024,1
"ZYX",0.00363763523234494,1.25955663386228,0.286,0.122,1
"MRPL50",0.00365784271977947,1.56803919768469,0.2,0.069,1
"CCR10",0.00367565640444397,2.91328836680667,0.086,0.012,1
"KRT19",0.00370674427599138,-3.42458127194971,0.029,0.155,1
"PDE3A",0.00371477434397172,2.03485034668758,0.143,0.037,1
"AC108047.1",0.0037350660829902,4.86082094691253,0.029,0,1
"CFH",0.00373590837142807,-0.404261287570119,0.114,0.252,1
"ANAPC11",0.00374575064457789,0.684582171538019,0.5,0.304,1
"AC006504.5",0.00374951602156942,4.86082094691253,0.029,0,1
"AL645608.8",0.00377119093085333,4.86082094691253,0.029,0,1
"GJC1",0.00377154685690797,1.69089594547022,0.143,0.055,1
"VIM",0.00379491712153766,0.37249707313131,0.9,0.739,1
"AC013394.1",0.00384729181155807,4.86082094691253,0.029,0,1
"RP11-793H13.11",0.0038656348770742,4.86082094691253,0.029,0,1
"NES",0.00387081798263218,2.07422458502173,0.129,0.031,1
"C17orf80",0.00387359517769965,4.86082094691253,0.029,0,1
"JUNB",0.00389971579060481,0.77765056655232,0.829,0.735,1
"ITM2B",0.00390575990166455,0.451430010774832,0.914,0.801,1
"SLC6A9",0.00394859441335339,4.86082094691253,0.029,0,1
"NMRAL1",0.00395332892809821,1.8773090697011,0.143,0.041,1
"HEXIM1",0.00395861658489749,1.69089594547022,0.143,0.043,1
"COL1A2",0.00397940574439831,-0.835136956375685,0.414,0.609,1
"MINDY4",0.00400972425213691,4.86082094691253,0.029,0,1
"ZNF347",0.00400972425213691,4.86082094691253,0.029,0,1
"SUPT4H1",0.00403377363179702,1.20546911829998,0.257,0.111,1
"ZNF586",0.00403404412439962,4.86082094691253,0.029,0,1
"POLR1B",0.00405283101229036,4.86082094691253,0.029,0,1
"LINC01197",0.00405572555995053,3.27585844619138,0.057,0.004,1
"TROVE2",0.00405799555093316,1.34512110862849,0.214,0.086,1
"AC037198.2",0.00409558540201745,4.86082094691253,0.029,0,1
"KLF10",0.00411038446083978,1.10593344474906,0.3,0.137,1
"TNFAIP8L3",0.00411646644541353,4.86082094691253,0.029,0,1
"ARHGEF18",0.00415569636515876,4.86082094691253,0.029,0,1
"AAMDC",0.00415786272488361,1.22000521145786,0.257,0.112,1
"AC002398.2",0.00415964242901135,4.86082094691253,0.029,0,1
"EPAS1",0.00416617799675399,0.910861629412129,0.4,0.215,1
"C8orf4",0.00416740148263021,0.35832060638335,0.043,0.083,1
"SLC30A9",0.00417850005952075,1.86082094691253,0.157,0.046,1
"PGM2",0.00418547167915388,2.91328836680667,0.086,0.012,1
"E2F3",0.00418669303981009,4.86082094691253,0.029,0,1
"MIR497HG",0.004187932360578,2.07422458502173,0.129,0.031,1
"ITPKB",0.00420032072139888,3.27585844619138,0.071,0.007,1
"PXDC1",0.00425011611473209,4.86082094691253,0.029,0,1
"LINC01943",0.00425929857715403,3.27585844619138,0.071,0.007,1
"OAZ2",0.00430252536262508,1.10160751934627,0.343,0.204,1
"PTGER2",0.00433150018852567,-2.2159946501383,0,0.065,1
"BICD2",0.00434870356150337,2.49825086752783,0.086,0.015,1
"CLDN3",0.00435455208668447,-3.38235303656042,0,0.072,1
"DMKN",0.00437991574849954,-2.58212254893619,0,0.065,1
"PTK2",0.00439984272072126,1.09263662213561,0.271,0.149,1
"TET3",0.00440225825785337,4.86082094691253,0.029,0,1
"PCNP",0.00444616350643939,0.963580521337734,0.386,0.204,1
"CHCHD10",0.00451506741840552,0.93072296014269,0.429,0.239,1
"RPS12",0.00458679540470236,-0.415648147179707,0.971,0.959,1
"CRYAB",0.00461693645294301,0.609595843368373,0.3,0.156,1
"KCNA5",0.00472523823992929,2.07422458502173,0.129,0.031,1
"TMEM205",0.00473374115016357,-1.93359491943757,0.029,0.15,1
"KIAA0232",0.00476980422667338,2.49825086752783,0.086,0.015,1
"UBL3",0.00477684303609532,-2.2159946501383,0,0.065,1
"ZBTB2",0.00479341321938669,3.05346602485493,0.071,0.009,1
"SNHG15",0.00485898574251279,1.55003340963037,0.171,0.058,1
"C12orf29",0.00492784552425715,2.46850352413377,0.043,0.006,1
"UXT",0.00494475093525956,0.71292225180022,0.443,0.264,1
"RERG",0.00494619229505502,1.69089594547022,0.157,0.049,1
"UBLCP1",0.00498079991921104,1.77335810566219,0.157,0.047,1
"TBCB",0.00498794845353383,0.986351828996393,0.357,0.187,1
"SERTAD3",0.00503461563547028,1.58398074155371,0.171,0.058,1
"DUSP6",0.00503980460167692,-0.424581271949715,0.014,0.052,1
"SCGN",0.00509502852962957,-2.83266601058679,0,0.068,1
