"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SELENOW",0.00846750271047522,0.862275187034064,0.091,0.136,1
"PRKAR1B",0.00850454413458504,4.51056362312405,0.091,0.011,1
"HIST1H4C",0.00854267640993373,-2.44943830894403,0,0.26,1
"SLC25A5",0.00855172180728475,-2.44004834991379,0,0.358,1
"SELENOH",0.00860127318246003,0.94421680057024,0.091,0.128,1
"ALKBH7",0.00861445293089767,1.1235405000148,0.091,0.116,1
"LINC00936",0.00891406966332459,5.88907524637778,0.182,0.004,1
"GPRC5C",0.00904103761760407,1.67962188074883,0.091,0.078,1
"EML4",0.00915330505332831,1.62604084054399,0.091,0.081,1
"EPCAM",0.00930319834284929,-2.2958000965305,0,0.332,1
"ANKRD36B",0.00939430338391419,3.81868591848638,0.091,0.017,1
"ACTG1",0.0095918041872534,-1.32524387442299,0.182,0.62,1
"SAMD8",0.00972618387847936,5.62604084054399,0.182,0.005,1
"SNRPD2",0.00974684205444135,-1.82104238566567,0,0.286,1
"RNF8",0.0100024312968955,4.96307582782156,0.091,0.008,1
"MT-ATP8",0.0100614775315755,-0.398544797734288,0.182,0.384,1
"MARCH7",0.0101432512673461,4.45611583910167,0.273,0.016,1
"B2M",0.010513069236684,0.401717531066232,1,0.828,1
"C5orf24",0.010565276093948,3.49675782359902,0.182,0.03,1
"RALBP1",0.0105841557378428,1.91638259237351,0.091,0.066,1
"ATP13A1",0.010738195879731,3.25680703087827,0.091,0.026,1
"DLG1",0.0107555813807953,3.25680703087827,0.091,0.026,1
"SOX4",0.010875829286028,-1.72931025588083,0,0.21,1
"COL6A2",0.0108915186062001,4.77804393398904,0.182,0.012,1
"ATP13A3",0.0110237988072558,4.04107833982283,0.273,0.024,1
"CEP85L",0.0110630103968031,4.56714715149042,0.091,0.01,1
"MLLT3",0.0111964135114662,3.96307582782156,0.091,0.016,1
"CASP1",0.0112066065857224,3.95361549857249,0.273,0.022,1
"HCK",0.0112710998154033,6.62604084054399,0.182,0.002,1
"RNF144B",0.0113242316688789,4.7385155698024,0.273,0.013,1
"FXYD3",0.0115170914025127,-2.7315111640741,0,0.385,1
"RPL30",0.0115282363631325,-1.2958000965305,0.364,0.75,1
"ATP8B1",0.0116321212929754,2.67184453015711,0.091,0.039,1
"HSP90B1",0.0116446185369594,-2.08992114971116,0,0.322,1
"DCN",0.0117312801925635,4.30411274565662,0.182,0.006,1
"DNAJC3",0.0119358191624895,2.7385155698024,0.364,0.064,1
"FGR",0.0119876894828017,6.62604084054399,0.182,0.002,1
"PERP",0.0120121958824435,-1.80441171112155,0,0.256,1
"GK",0.0120129100830981,3.92560112240289,0.273,0.03,1
"HPF1",0.0120439451091228,5.21100334126514,0.091,0.006,1
"METTL2B",0.0121659467723574,4.45611583910167,0.091,0.011,1
"SPINT2",0.0121698342642711,-1.77910062259236,0,0.278,1
"EWSR1",0.0122248652800223,1.33448639470014,0.091,0.099,1
"ATP1B1",0.0124039174727864,-2.24123789916568,0,0.293,1
"SUMO2",0.0126713940685978,-1.82104238566567,0,0.29,1
"AC009549.1",0.0126903212087059,8.21100334126514,0.091,0,1
"KLF6",0.0127105460107355,1.33071340780728,0.545,0.359,1
"RAD23A",0.012886843267305,1.68744138520813,0.091,0.077,1
"PTGER2",0.0129413055979861,5.04107833982283,0.182,0.007,1
"HNRNPDL",0.0129681961507236,0.406872320081824,0.091,0.186,1
