"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"ARID5A",2.37046513451132e-75,11.2911706993219,1,0,4.261385172311e-71,70.370449209604,"Up"
"ARID5B",0.000328052926985995,2.91903115848073,0.167,0.032,1,0,"NS"
"IL6",0.0800765154109419,3.99196268093458,0.028,0.005,1,0,"NS"
"MKI67",0.117355617037225,-0.773572065428395,0,0.044,1,0,"NS"
"TGM2",0.441910881919676,0.8988532765431,0,0.014,1,0,"NS"
"KRT13",0.886222644082909,4.31389077582194,0,0.001,1,0,"NS"
"AXL",0.94116567730345,4.8988532765431,0,0,1,0,"NS"
