"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"TMEM176B",6.21997169343183e-09,-2.29146389539405,0.1,0.45,9.34737346088936e-05,4.02931040535101,"Down"
"PDGFRA",1.36161583234307e-06,-3.58212254893619,0.014,0.23,0.0204623627284517,1.68904422103026,"Down"
"TMEM176A",2.03667493938735e-06,-2.13507465475473,0.143,0.391,0.0306071509891131,1.51417709403192,"Down"
"CXCL14",2.5514415655345e-06,-3.29736794647881,0.043,0.283,0.0383430638468525,1.41631318726865,"Down"
