"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"MKI67",4.26032766655306e-170,11.1311665107077,1,0,7.65879104616244e-166,165.115839779116,"Up"
"ARID5B",0.0416248635169279,1.47891905067379,0.084,0.032,1,0,"NS"
"KRT13",0.0662403844919614,4.45874116873616,0.011,0,1,0,"NS"
"ARID5A",0.114370019479167,-0.9335762540426,0,0.017,1,0,"NS"
"IL6",0.494762700278112,0.288816167293848,0,0.005,1,0,"NS"
"TGM2",0.772715367767102,1.1368130738488,0.021,0.013,1,0,"NS"
"AXL",0.899969334529391,3.45874116873616,0,0,1,0,"NS"
