"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"MKI67",1.81333124573027e-76,10.4174409043151,1,0,2.33158131575998e-72,71.6323494335786,"Up"
"TGM2",0.0815213399515104,-0.468255469024303,0,0.033,1,0,"NS"
"ARID5B",0.107042888865686,1.90371330836265,0.122,0.037,1,0,"NS"
"IL6",0.120375541755445,-1.21827721601596,0,0.039,1,0,"NS"
"AXL",0.131383391405457,-0.435088605089104,0,0.03,1,0,"NS"
"ARID5A",0.214811981233282,-0.927687087661601,0.024,0.09,1,0,"NS"
