"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPGRIP1L",0.716482591708164,2.5150514407078,0,0.006,1
"MKRN2",0.716508284055738,2.5150514407078,0,0.006,1
"AMMECR1",0.716509041691177,2.40813623679128,0,0.006,1
"TIMM17B",0.716522710634657,1.26129484846201,0.069,0.04,1
"PPME1",0.716529647043736,1.8579391542308,0.034,0.016,1
"MRPS18C",0.716579321269634,1.32472022860365,0.069,0.039,1
"MPP5",0.716581915485454,2.12802831759855,0.034,0.014,1
"CTC-228N24.3",0.716688109011619,2.63052865812773,0,0.005,1
"ERBB2",0.716709246240159,1.18574381545484,0.069,0.042,1
"DBT",0.716719441532517,2.5150514407078,0,0.006,1
"PLD1",0.716911550576032,2.17109703949043,0.034,0.014,1
"ZNF503",0.716948956863792,1.9675636454053,0.034,0.016,1
"POLR2I",0.717003897680111,0.749516694344819,0.138,0.096,1
"TBCCD1",0.717041340454787,2.40813623679128,0,0.006,1
"CENPE",0.717061236347824,2.63052865812773,0,0.005,1
"CDC42EP1",0.717099155474468,0.487570704285689,0.138,0.112,1
"DIRC2",0.717181143808694,2.5150514407078,0,0.006,1
"MEAF6",0.717257858706547,1.39106272343234,0.069,0.037,1
"RNF170",0.717453371902207,2.40813623679128,0,0.006,1
"RAMMET",0.717624337913166,1.89356306396153,0.034,0.016,1
"ZCCHC9",0.717652649371445,2.12802831759855,0.034,0.014,1
"SLC25A40",0.717753803771332,2.5150514407078,0,0.006,1
"TFAP4",0.717808947993825,2.40813623679128,0,0.006,1
"DIS3L",0.717832334723268,2.5150514407078,0,0.006,1
"CXorf40A",0.718002922901824,2.40813623679128,0,0.006,1
"SLC39A10",0.718021083731675,2.30860056324037,0,0.006,1
"CEP295",0.718086112529383,1.9675636454053,0.034,0.016,1
"CSGALNACT2",0.718389745289921,2.21549115884889,0,0.006,1
"NRP1",0.718405788866134,2.40813623679128,0,0.006,1
"MARC2",0.718635329748073,2.30860056324037,0,0.006,1
"MRM2",0.718700952507158,2.40813623679128,0,0.006,1
"COMMD2",0.718740558605292,2.30860056324037,0.034,0.013,1
"ZMYM6",0.71880655279095,2.30860056324037,0,0.006,1
"ZBTB4",0.718914044286818,2.40813623679128,0,0.006,1
"STARD5",0.718962569550904,2.40813623679128,0,0.006,1
"TMEM45A",0.718985405651608,2.63052865812773,0,0.005,1
"DSE",0.719118404231175,2.21549115884889,0,0.006,1
"CTD-2015H6.3",0.71918299293509,2.63052865812773,0,0.005,1
"RHOV",0.719197992997432,2.21549115884889,0.034,0.013,1
"AP4B1",0.719230941098508,2.5150514407078,0,0.006,1
"PCAT7",0.719230941098508,2.5150514407078,0,0.006,1
"C7orf55",0.719265042890829,2.40813623679128,0.034,0.013,1
"ACOT9",0.719281496759114,1.93008893998664,0.034,0.016,1
"SLC35A3",0.71933161644874,1.40813623679128,0.069,0.036,1
"CHAC2",0.719361688682955,2.63052865812773,0,0.005,1
"SMIM30",0.719379098207735,2.40813623679128,0,0.006,1
"ATP2A3",0.719544954935373,0.745171224068855,0.069,0.051,1
"DNAAF5",0.719583015622634,2.40813623679128,0,0.006,1
"DAZAP2",0.719644914135264,0.492114629430637,0.172,0.135,1
"EYA2",0.719652879634869,2.5150514407078,0,0.006,1
"RAD54B",0.71971546258395,2.5150514407078,0,0.006,1
"AP002387.2",0.719732878020563,2.5150514407078,0,0.006,1
"KIAA1598",0.719805961924165,2.5150514407078,0,0.005,1
