"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"S100P",2.14502656931286e-07,-2.25500512840107,0.216,0.514,0.00385611426365372,2.41385010564601,"Down"
"RPL41",5.11789806266567e-07,-1.49618429134419,0.797,0.863,0.00920044534725407,2.03619115013555,"Down"
