"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"AXL",6.130523662182e-77,10.4918017173863,1,0,7.88262732483361e-73,72.1033290055435,"Up"
"ARID5B",0.0987759340136535,-0.741817959373422,0,0.041,1,0,"NS"
"TGM2",0.123503339748998,-0.393894655953115,0,0.033,1,0,"NS"
"MKI67",0.128457230618675,-0.360727792017916,0,0.031,1,0,"NS"
"IL6",0.438509915745922,0.9157898431795,0.077,0.037,1,0,"NS"
"ARID5A",0.653122128220871,-0.25639113220318,0.051,0.09,1,0,"NS"
