"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_padj","category"
"ARID5B",0,11.7205192471274,1,0,0,Inf,"Up"
"ARID5A",0.0278033592015213,0.861333125387018,0.106,0.059,1,0,"NS"
"IL6",0.046220871796968,-1.30945809946222,0.013,0.033,1,0,"NS"
"TGM2",1,2.77800474178812,0,0,1,0,"NS"
