"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SRGN",2.47368578596634e-25,1.9682597814249,0.145,0.056,4.09246576430272e-21
"GIF",1.80176891794888e-24,-2.87753465415188,0.008,0.034,2.98084649785463e-20
"MMP7",1.31770579662729e-23,1.92492600092972,0.026,0.016,2.18001246994018e-19
"CLDN3",2.04553440263479e-23,1.56591667940175,0.203,0.058,3.38413211571899e-19
"HBA1",2.97862217431432e-23,1.38782981147383,0.017,0.006,4.92783252518562e-19
"KRT18",1.79759148414362e-22,0.368829465915617,0.568,0.562,2.9739353513672e-18
"RPS2",2.39787209186622e-22,-0.426319837168501,0.77,0.874,3.96703958878348e-18
"KCNE2",2.51765428505696e-22,-1.97267939400049,0.037,0.147,4.16520724919824e-18
"ARPC1B",6.43802002415089e-22,1.31587506497952,0.2,0.086,1.06510603279552e-17
"APOA4",9.79285075219401e-22,-1.07431109442146,0.01,0.018,1.62012922844298e-17
"RPL26",1.08104763637214e-21,-0.433537874215017,0.726,0.854,1.78848520961407e-17
"RPS8",3.6481798301619e-21,-0.415006757994942,0.78,0.856,6.03554871101985e-17
"RPS3A",5.52871132156907e-21,-0.468999390286166,0.718,0.838,9.14670001040388e-17
"IGJ",5.75535502601787e-21,-0.488877047678488,0.205,0.325,9.52165935504396e-17
"TFF2",8.70684419025031e-21,-0.496269787266451,0.294,0.382,1.44046030283501e-16
"PGA5",9.56367941074454e-21,-2.53352943860484,0.009,0.048,1.58221512171358e-16
"MT1E",1.13902747200024e-20,-0.603607461514131,0.302,0.447,1.8844070496772e-16
"IER2",1.26506351353138e-20,-0.554499942338607,0.33,0.413,2.09292107678632e-16
"CD55",1.43456583886864e-20,1.38960399837318,0.227,0.098,2.37334572382428e-16
"CEACAM5",1.64945067300866e-20,2.63505395284548,0.083,0.013,2.72885119342553e-16
"TM4SF1",1.82218508085253e-20,1.00501947443944,0.174,0.122,3.01462299776242e-16
"BST2",2.8590684595964e-20,2.26472935285087,0.098,0.022,4.73004285955628e-16
"RNF213",4.57132497930452e-20,1.59544914696324,0.211,0.079,7.5628000457614e-16
"RPL21",6.160952451081e-20,-0.425632094116551,0.7,0.837,1.01926797350684e-15
"AGR3",1.16099148729146e-19,0.9849084433158,0.172,0.097,1.920744316575e-15
"MT-CO3",1.23418041360581e-19,-0.31686839525951,0.936,0.958,2.04182807626946e-15
"CA9",1.73067364800723e-19,-1.85221187398855,0.038,0.139,2.86322648326317e-15
"MDK",1.87082212623279e-19,0.751006192628707,0.226,0.154,3.09508812563953e-15
"IFITM1",1.91677875934381e-19,1.88208299992399,0.166,0.045,3.1711187794584e-15
"RPL15",4.35568128049307e-19,-0.460714809981238,0.701,0.82,7.20603911044773e-15
"ID3",6.57635522834412e-19,-1.11341290356558,0.132,0.253,1.08799220897725e-14
"OLFM4",2.20447608854861e-18,0.403820170998143,0.156,0.06,3.64708524089483e-14
"TPSAB1",3.1291252108999e-18,3.92334496511025,0.006,0.004,5.17682474891279e-14
"ATP4B",3.42904184890124e-18,-3.35700402602572,0.005,0.028,5.67300683482221e-14
"CLDN4",1.09074848983016e-17,0.781540560776819,0.269,0.147,1.80453430157501e-13
"RNASE1",1.35262804384061e-17,-0.704686257502797,0.233,0.365,2.2377878357299e-13
"RPL36",3.21820832060906e-17,-0.376589326670566,0.772,0.869,5.32420384561563e-13
"ADH1C",7.23929053744385e-17,-1.09949265963413,0.048,0.101,1.19766822651471e-12
"ADIRF",8.4805491596656e-17,-0.769848423730645,0.163,0.29,1.40302205297508e-12
"CEACAM6",1.49411870630213e-16,2.11230650165287,0.065,0.017,2.47186998770625e-12
"RPL12",1.55555888419202e-16,-0.3693612325457,0.772,0.878,2.57351661800728e-12
"IGFBP7",1.73732233904888e-16,2.72620934222326,0.041,0.01,2.87422607772247e-12
"CKB",2.27031490040698e-16,-1.26621198554678,0.056,0.093,3.75600897123331e-12
"PTMA",2.57949816295313e-16,-0.366739581640461,0.834,0.853,4.26752176078966e-12
"ALDH1A1",3.46346891212123e-16,-0.872970434155342,0.156,0.217,5.72996296821336e-12
"TMEM176A",4.22535050916975e-16,1.5982495911442,0.125,0.039,6.99041988237043e-12
"PDIA2",4.62981341546447e-16,-1.71212862388724,0.04,0.122,7.65956331454442e-12
"MT1F",5.29500319528427e-16,-0.929942382330511,0.101,0.191,8.7600532862783e-12
"MUCL3",5.3001676452621e-16,1.93865841416784,0.093,0.033,8.76859735232161e-12
"MUC5B",5.63862950358464e-16,2.03531339675304,0.071,0.021,9.32854865073043e-12
"FOS",6.08818760835792e-16,-0.423995451517475,0.526,0.598,1.00722975792673e-11
"RPL7",9.13455979476174e-16,-0.417269136643408,0.606,0.788,1.51122157244538e-11
"MSLN",1.24193291476355e-15,2.75933993521175,0.071,0.011,2.05465381418482e-11
"MYH9",1.32821714338661e-15,1.44631016614025,0.192,0.072,2.1974024420188e-11
"GADD45B",1.37740445532289e-15,-0.73345906298551,0.165,0.25,2.2787779308862e-11
"CXCL1",3.43931719725611e-15,0.947339756489991,0.069,0.068,5.6900063711405e-11
"IFITM3",5.63067223483487e-15,0.692894286115323,0.324,0.239,9.3153841453108e-11
"RPL10A",6.89756267036445e-15,-0.454493347887542,0.621,0.753,1.14113276818509e-10
"RPL31",8.08233455046372e-15,-0.41869634843196,0.612,0.751,1.33714142802872e-10
"CCL3",8.77634095694263e-15,4.54293380894103,0.024,0.005,1.45195784791659e-10
"MUC2",1.01922737755975e-14,2.78692576688365,0.038,0.005,1.68620977343486e-10
"CLDN7",1.12774095847637e-14,1.11612987295737,0.168,0.077,1.86573464170331e-10
"RPL32",1.48842852289154e-14,-0.343340862819049,0.795,0.881,2.46245614827177e-10
"METTL7A",1.53152603931825e-14,-2.19507181533694,0.019,0.086,2.53375667944812e-10
"S100A14",1.58482705648331e-14,0.693932939199508,0.215,0.166,2.62193788224598e-10
"RPL18A",1.97292647083691e-14,-0.353730659782347,0.797,0.88,3.26400955335258e-10
"PTPRC",2.07252152291717e-14,1.90874123346852,0.113,0.032,3.42877960751417e-10
"LY6E",2.13029269558757e-14,0.885390613749039,0.208,0.129,3.52435623558007e-10
"KLK11",2.14509162296694e-14,-1.26773668792863,0.049,0.103,3.5488395810365e-10
"RPS19",2.45043818882785e-14,-0.316459710687106,0.846,0.874,4.05400493959679e-10
"MAOB",4.22458119505368e-14,-2.22875705583328,0.018,0.042,6.98914712909681e-10
"CD74",4.99822208194711e-14,-0.507279983661531,0.459,0.586,8.26905861237329e-10
"CD24",6.89483323089459e-14,-0.388986771855613,0.149,0.189,1.1406812097192e-09
"SMIM24",1.16920327795325e-13,-0.941099782929341,0.048,0.098,1.93432990304585e-09
"GABARAP",1.41874542431802e-13,-0.530177819346378,0.127,0.183,2.34717242999173e-09
"AZGP1",1.46376170535233e-13,-0.966064316266719,0.082,0.168,2.42164736533489e-09
"RPL39",1.58611956538045e-13,-0.345425214656967,0.776,0.87,2.62407620896542e-09
"SH3BGRL3",1.80008992214449e-13,0.507150687706439,0.365,0.297,2.97806876719584e-09
"RBP4",2.17771860158356e-13,2.17791779219584,0.026,0.012,3.60281765445985e-09
"ISG20",3.48226212283462e-13,1.01977254585726,0.168,0.091,5.7610544560176e-09
"CTSA",3.50226641238196e-13,1.6385441894032,0.101,0.033,5.79414955264471e-09
"TMEM97",3.59373851712226e-13,-1.40083252764598,0.045,0.126,5.94548100272707e-09
"PAPSS1",4.51709896940669e-13,-1.76422202084526,0.026,0.086,7.47308853498643e-09
"FBP1",5.25396518073412e-13,-1.66370890351649,0.033,0.102,8.69215999500652e-09
"CCK",5.38311613724937e-13,-4.15055314855829,0.003,0.006,8.90582733746535e-09
"GNB2L1",6.03504702650043e-13,-0.620038431859512,0.306,0.44,9.98438180064232e-09
"TMEM238L",7.24066529370606e-13,-2.6465106432207,0.008,0.053,1.19789566619073e-08
"TSPO",7.65416257306588e-13,-0.664238235770047,0.301,0.429,1.26630465608802e-08
"IL33",9.21434209521545e-13,-2.04704857280443,0.014,0.058,1.52442075623244e-08
"MT1M",9.93001112425979e-13,-0.870956551377249,0.076,0.126,1.64282104039754e-08
"KLF5",1.06018700682689e-12,0.977192906194908,0.233,0.142,1.75397338409441e-08
"MT-ND4",1.10790102992414e-12,-0.293824937835455,0.895,0.922,1.8329114639065e-08
"MISP",1.37021298141992e-12,1.41382502000677,0.118,0.045,2.26688035646112e-08
"LGALS4",1.44669052536044e-12,0.504857321426553,0.335,0.251,2.39340480515631e-08
