"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CTSB",8.09002473455713e-05,0.838868218598213,0.055,0.032,1
"SGPP1",8.39367215121345e-05,-3.51238654755866,0,0.005,1
"ATP5F1A",8.50926866794841e-05,0.995039352691475,0.071,0.035,1
"LTB",8.97757499126295e-05,1.10499743085487,0.035,0.016,1
"PHGR1",9.088037925877e-05,-0.525807063320982,0.074,0.102,1
"HLA-DRA",9.14982609132799e-05,0.560241252528737,0.137,0.11,1
"TRIM2",0.0001011162523646,-3.42992438736669,0,0.005,1
"MT-ND6",0.000107955833903967,0.633803805091291,0.139,0.089,1
"FN3K",0.000111488003274318,1.30961515046335,0.004,0.001,1
"RAB11B-AS1",0.00012243300010097,-2.66438964100371,0.001,0.008,1
"RAPGEF5",0.000122692321461616,1.65753845388365,0.002,0,1
"SLC22A17",0.000122788718228148,-1.66438964100371,0.002,0.008,1
"LINC01679",0.000127641683096932,3.32050346660608,0.008,0.001,1
"TAF9B",0.000131766113127621,-2.3868556654748,0.001,0.009,1
"PAK2",0.000142454638614608,0.942515412598122,0.047,0.024,1
"AC012236.1",0.000142661587636316,1.30139464365838,0.041,0.017,1
"TFF2",0.000143237369886755,-0.330587445828057,0.096,0.127,1
"MOSPD2",0.000149838740455143,-2.98631773589107,0,0.007,1
"MAP3K8",0.000150460460182877,0.835630776197362,0.064,0.036,1
"KDELR1",0.000165483428579502,0.327758309616613,0.259,0.205,1
"ZNF264",0.000172887427099908,-1.26846096467257,0.003,0.011,1
"TGDS",0.000174936893511075,-0.810610381854755,0.012,0.023,1
"ITPRIP",0.000177486423188289,3.82746345532596,0.004,0,1
"SRPRA",0.00017910991453511,1.09363756869033,0.057,0.028,1
"DERL1",0.000180398581032376,0.386236432066257,0.194,0.152,1
"SELENOM",0.000189784584032963,0.80509564229751,0.087,0.047,1
"CD55",0.000191410246569918,0.570577856342785,0.139,0.096,1
"IGHJ4",0.000192257223616199,1.41653035437986,0.018,0.006,1
"ATP5MC3",0.000199605698688863,0.987459339524544,0.076,0.039,1
"ATP5MC1",0.000201822034682881,1.02765008228098,0.059,0.028,1
"RP11-400F19.6",0.000205695872500839,-3.34246154611635,0,0.004,1
"MMS19",0.000207692963133174,-1.3868556654748,0.003,0.009,1
"IGHV4-61",0.000209819974387215,1.86810543982331,0.014,0.003,1
"MAP1LC3B",0.000212425418316537,0.468175959930557,0.162,0.117,1
"PRELID1",0.00021494332477976,0.332161880220607,0.244,0.193,1
"SERPINA1",0.000215428217584276,1.48761345244134,0.026,0.01,1
"S100A2",0.000223139655794076,3.82746345532596,0.004,0,1
"ATP5F1B",0.00022919995337561,1.0600850089793,0.05,0.023,1
"GCG",0.000233227879042435,4.65753845388365,0.004,0,1
"GSTA1",0.000234164353995173,-2.1904584526713,0.002,0.01,1
"ATP5ME",0.000244302035701654,1.15107792684121,0.045,0.02,1
"NIPSNAP1",0.00025710352347709,-1.61095038204225,0.004,0.015,1
"NLE1",0.000258185342326571,-3.24935214172487,0,0.004,1
"NLRC5",0.000261394753293215,-0.775420953392454,0.002,0.007,1
"IFT46",0.000262987754197404,-3.34246154611635,0,0.004,1
"IL7R",0.000264604945686362,1.79504197763359,0.009,0.002,1
"PNP",0.000269770070559512,-0.503094944704838,0.085,0.104,1
"HLA-DPA1",0.000270775647323551,0.457735952425591,0.14,0.111,1
"IGKV1-39",0.000277715782575579,1.72570995652523,0.026,0.009,1
"SELENOT",0.000278330376276456,1.0445615769929,0.058,0.028,1
"RPS4Y1",0.000284156299611839,0.477400362635986,0.161,0.117,1
"VANGL1",0.000290863975772899,3.82746345532596,0.004,0,1
"CEACAM5",0.000305057669180378,3.97946654877101,0.004,0,1
"IGKV1-5",0.000324236719122887,1.48452218269019,0.042,0.019,1
"RNF20",0.000328636296438378,-2.92742404683751,0,0.007,1
"CTSL",0.000332653693734999,4.56442904949217,0.004,0,1
"ISG15",0.000336168387974701,0.389248322598363,0.137,0.102,1
"ALDOB",0.000340604934381582,-2.66438964100371,0.001,0.008,1
"FTH1",0.000343391004965625,0.323491311898054,0.753,0.702,1
"IGHG2",0.000344139999625519,0.589366951242072,0.015,0.007,1
"PIGQ",0.000348580487291509,-2.00542655883878,0.002,0.011,1
